Date,Date_Time,Num_Coins,Reported_Hash,Calculated_Hash,Diff
2021-12-15,18:48:35.803294,1041719.9501533,31,15,307.1037924499251
2021-12-15,19:03:46.155344,1042044.05265255,31,24,324.1024992500897
2021-12-15,19:18:56.505909,1042469.54022359,31,29,425.4875710399356
2021-12-15,19:34:06.911503,1043011.23249485,31,44,541.6922712599626
2021-12-15,19:49:17.325445,1043364.73073585,31,39,353.4982410001103
2021-12-15,20:04:27.687987,1044571.31720156,31,34,1206.5864657099592
2021-12-15,20:19:38.004341,1045861.42227178,31,24,1290.1050702199573
2021-12-15,20:34:48.407685,1045919.07945629,31,19,57.65718451002613
2021-12-15,20:49:58.710643,1046760.22931632,31,48,841.1498600300401
2021-12-15,21:05:09.222944,1047273.96461431,31,44,513.7352979899151
2021-12-15,21:20:19.580529,1047664.72647063,31,29,390.7618563200813
2021-12-15,21:40:12.300398,1047961.74149094,30,34,297.01502030994743
2021-12-15,21:55:23.167862,1048801.4271699,30,34,839.6856789599406
2021-12-15,22:10:33.759964,1049035.94449478,30,39,234.5173248799984
2021-12-15,22:25:44.153689,1049692.6117176,31,44,656.6672228199895
2021-12-15,22:40:54.781054,1050320.17415073,31,24,627.5624331301078
2021-12-16,08:31:06.268137,1050656.04341925,30,0,335.8692685200367
2021-12-16,08:46:17.506468,1050656.04341925,31,24,0.0
2021-12-16,08:57:44.422278,1051108.20908738,31,58,452.16566812992096
2021-12-16,09:12:54.788135,1051441.18140209,31,58,332.97231471003033
2021-12-16,09:28:05.167459,1053248.62187755,31,53,1807.440475459909
2021-12-16,09:43:15.775272,1053902.53986427,30,39,653.9179867201019
2021-12-16,09:58:26.265592,1054181.52756308,30,15,278.98769880994223
2021-12-16,10:13:36.612408,1054457.477945,30,5,275.95038191997446
2021-12-16,10:28:46.887057,1055288.97388301,30,19,831.4959380100481
2021-12-16,10:43:57.229926,1055494.95185164,30,44,205.97796862991527
2021-12-16,10:59:07.658597,1055710.51282004,30,15,215.560968400212
2021-12-16,11:14:18.317334,1056010.61637835,30,15,300.1035583098419
2021-12-16,11:29:28.782772,1056764.93765375,30,34,754.3212753999978
2021-12-16,11:44:39.203833,1057076.70636712,30,44,311.76871336996555
2021-12-16,11:59:49.493989,1057631.83028497,30,19,555.1239178502001
2021-12-16,12:14:59.832339,1057751.01956641,30,19,119.18928143987432
2021-12-16,12:30:17.632943,1057847.23890744,30,15,96.21934103011154
2021-12-16,12:45:27.964917,1058393.76917934,30,19,546.5302718998864
2021-12-16,13:00:38.320577,1058393.76917934,30,5,0.0
2021-12-16,19:52:20.725794,1058422.8413023,30,0,29.072122960118577
2021-12-16,20:07:30.745447,1058523.349043,31,15,100.50774069991894
2021-12-16,20:22:40.972887,1058799.44579988,31,15,276.0967568799388
2021-12-16,20:37:51.295491,1059035.53703033,31,29,236.0912304499652
2021-12-16,20:53:01.384341,1059206.20956883,31,29,170.67253850004636
2021-12-16,21:08:11.701059,1060597.93188047,31,44,1391.7223116399257
2021-12-16,21:23:21.963146,1061271.16463439,31,39,673.232753920136
2021-12-16,21:38:32.401819,1061585.60296994,31,24,314.43833555001765
2021-12-16,21:53:43.290504,1062379.33317501,29,19,793.7302050699946
2021-12-16,22:08:53.633165,1062438.41530034,29,10,59.08212532987818
2021-12-16,22:24:04.111488,1062664.852012,30,24,226.43671166012064
2021-12-16,22:39:14.421190,1063023.35301471,31,24,358.50100270984694
2021-12-16,22:54:24.684871,1063845.40006061,31,29,822.0470459000207
2021-12-16,23:09:34.890483,1064987.90656383,31,34,1142.506503220182
2021-12-18,08:05:03.420286,1065377.6597281,30,0,389.7531642699614
2021-12-18,08:20:13.892097,1065564.41944729,31,10,186.7597191899549
2021-12-18,08:35:24.644180,1066020.62153904,31,44,456.2020917499904
2021-12-18,08:50:35.373927,1067336.23205746,31,39,1315.6105184198825
2021-12-18,09:05:45.746542,1068074.76978744,31,19,738.5377299801912
2021-12-18,09:20:56.414066,1068443.74307927,30,29,368.9732918299269
2021-12-18,09:36:06.727265,1068714.64917088,31,24,270.90609160996974
2021-12-18,09:51:17.005687,1068802.59902637,31,15,87.94985549012199
2021-12-18,10:06:27.499622,1068802.59902637,31,24,0.0
2021-12-18,10:21:37.986127,1069417.04844996,31,29,614.4494235899765
2021-12-18,10:36:48.594370,1069622.48608535,31,34,205.4376353898552
2021-12-18,10:51:59.587069,1069859.54954893,31,44,237.0634635800961
2021-12-18,11:07:09.935872,1070171.37609562,31,34,311.8265466899611
2021-12-18,11:22:20.507728,1070497.44365763,31,24,326.0675620099064
2021-12-18,11:37:30.777021,1071204.98853644,31,39,707.5448788101785
2021-12-18,11:52:41.311480,1071919.73072474,31,24,714.7421883000061
2021-12-18,12:07:51.769378,1072163.43823138,31,29,243.7075066398829
2021-12-18,12:23:02.391333,1072837.48029511,31,29,674.0420637300704
2021-12-18,12:38:13.250955,1072837.48029511,31,29,0.0
2021-12-18,12:53:23.762053,1073231.46192506,30,29,393.9816299499944
2021-12-18,13:14:19.344552,1073908.0626537,30,34,676.6007286398672
2021-12-18,13:29:29.679266,1074357.48792785,31,24,449.4252741502132
2021-12-18,13:44:39.980088,1074837.05815312,31,24,479.57022526999936
2021-12-18,13:59:50.250877,1074957.68004843,31,5,120.62189531000332
2021-12-18,14:15:01.086356,1074957.68004843,31,0,0.0
2021-12-18,22:21:29.251430,1074957.68004843,30,0,0.0
2021-12-18,22:36:39.581594,1075745.77337606,31,10,788.0933276298456
2021-12-18,22:51:50.423602,1076370.5814402,31,10,624.8080641401466
2021-12-18,23:07:00.808157,1077417.22308519,31,58,1046.6416449898388
2021-12-18,23:22:11.168546,1078301.77020174,31,53,884.5471165501513
2021-12-18,23:37:21.478378,1079021.31193603,31,34,719.5417342898436
2021-12-18,23:52:31.979450,1079435.94412155,31,19,414.6321855201386
2021-12-19,00:07:42.344739,1079589.32385979,31,29,153.3797382400371
2021-12-19,08:24:21.532026,1080362.04303545,31,0,772.7191756598186
2021-12-19,08:39:32.155229,1080665.41384846,31,15,303.37081301002763
2021-12-19,08:54:42.625293,1081056.03450575,31,24,390.6206572900992
2021-12-19,09:09:53.232440,1081884.09648937,31,39,828.0619836200494
2021-12-19,09:25:03.681291,1082370.84487323,31,39,486.74838385987096
2021-12-19,09:40:14.082245,1082786.89464055,30,39,416.04976732004434
2021-12-19,09:55:25.087911,1082939.11986397,31,24,152.225223419955
2021-12-19,10:10:35.358912,1083531.042393,31,24,591.9225290301256
2021-12-19,10:25:45.734313,1084340.23556428,31,29,809.1931712799706
2021-12-19,10:40:56.073403,1084678.93632125,30,34,338.7007569698617
2021-12-19,10:56:06.699829,1085428.37250988,31,73,749.4361886300612
2021-12-19,11:11:17.405968,1085896.25246532,31,68,467.8799554400612
2021-12-19,11:26:27.873756,1085896.25246532,31,73,0.0
2021-12-19,11:41:38.294262,1085896.25246532,31,24,0.0
2021-12-19,11:56:48.703086,1086453.6817543,31,15,557.4292889798526
2021-12-19,12:11:59.094462,1086893.73865801,31,24,440.0569037101232
2021-12-19,12:27:09.483562,1086893.73865801,31,53,0.0
2021-12-19,12:42:19.770528,1087747.92437149,31,58,854.1857134799939
2021-12-19,12:57:30.133782,1088539.04348599,31,48,791.1191145000048
2021-12-19,13:12:40.460717,1089008.21081252,31,15,469.167326529976
2021-12-19,13:29:55.019576,1089775.88147477,31,39,767.6706622499041
2021-12-19,13:45:05.240016,1091192.03160032,31,53,1416.1501255501062
2021-12-19,14:00:15.548045,1091192.03160032,31,34,0.0
2021-12-19,14:15:25.872422,1091731.92705629,31,44,539.8954559699632
2021-12-19,14:30:36.642713,1092108.00378492,31,34,376.0767286301125
2021-12-19,14:45:47.551851,1092260.79750134,30,29,152.79371641995385
2021-12-19,15:00:57.940776,1093214.76005539,31,34,953.962554049911
2021-12-19,15:16:08.309481,1095125.58149673,31,48,1910.821441340028
2021-12-19,15:31:18.587705,1095125.58149673,31,48,0.0
2021-12-19,15:46:28.802437,1095962.43725164,31,53,836.8557549100369
2021-12-19,16:01:39.271765,1096698.12474011,31,19,735.6874884699937
2021-12-19,16:16:49.608570,1097004.80277639,31,10,306.6780362799764
2021-12-19,16:32:00.208219,1097256.8882522,31,24,252.08547581010487
2021-12-19,16:47:10.669261,1097510.19225165,31,15,253.3039994498249
2021-12-19,17:02:20.893911,1098154.75747034,31,44,644.5652186900843
2021-12-19,17:17:31.274066,1099788.12520111,31,44,1633.3677307700273
2021-12-19,17:32:41.752682,1100213.70032312,31,24,425.5751220099628
2021-12-19,17:47:52.095017,1100578.00384309,31,29,364.3035199700389
2021-12-19,18:03:02.400722,1101221.83555985,31,24,643.8317167600617
2021-12-19,18:18:12.681859,1101478.19186877,31,24,256.3563089198433
2021-12-19,18:48:50.830006,1103004.03149807,31,24,1525.8396293001715
2021-12-20,14:45:39.021697,1103004.03149807,31,29,0.0
2021-12-20,15:00:49.406111,1103284.66350843,30,10,280.6320103597827
2021-12-20,15:15:59.825988,1103483.0400757,30,15,198.3765672701411
2021-12-20,15:31:10.234209,1103780.56096473,30,44,297.520889030071
2021-12-20,15:46:20.561663,1105100.03245048,31,48,1319.4714857498184
2021-12-20,16:01:31.119950,1105100.03245048,30,44,0.0
2021-12-20,16:16:41.508667,1105100.03245048,30,53,0.0
2021-12-20,16:31:51.872876,1105157.88564911,31,10,57.85319863003679
2021-12-20,16:47:02.306239,1105270.60980124,31,19,112.7241521300748
2021-12-20,17:02:12.710597,1105438.76679382,31,15,168.15699258004315
2021-12-20,17:17:23.089884,1105438.76679382,31,0,0.0
2021-12-20,17:32:33.477875,1105438.76679382,30,15,0.0
2021-12-20,17:47:43.743022,1105438.76679382,30,15,0.0
2021-12-20,18:02:53.977959,1105438.76679382,31,0,0.0
2021-12-20,18:18:04.417541,1105438.76679382,31,0,0.0
2021-12-20,18:33:14.725363,1105438.76679382,31,0,0.0
2021-12-20,18:48:25.327164,1105438.76679382,31,0,0.0
2021-12-20,19:40:25.095387,1105438.76679382,31,0,0.0
2021-12-20,19:55:35.413733,1105678.21444107,31,19,239.4476472500246
2021-12-20,20:10:45.950693,1106485.62165045,31,24,807.4072093798313
2021-12-20,20:25:56.372808,1107573.8095273,31,29,1088.1878768501338
2021-12-20,20:41:06.971019,1108181.248446,31,29,607.438918699976
2021-12-20,20:56:17.301191,1108780.33674988,31,29,599.0883038800675
2021-12-20,21:11:28.075028,1109760.28834554,31,44,979.9515956598334
2021-12-20,21:26:38.447375,1110285.9296633,31,24,525.6413177601062
2021-12-20,21:41:49.096116,1110900.36926141,31,39,614.4395981100388
2021-12-20,21:56:59.480881,1111404.2632203,31,44,503.8939588898793
2021-12-20,22:12:10.308671,1112023.38836152,30,39,619.1251412199344
2021-12-20,22:27:20.793147,1112563.2450246,30,29,539.8566630801652
2021-12-20,22:42:31.296350,1112563.2450246,30,34,0.0
2021-12-20,22:57:41.943072,1113491.0881926,30,29,927.843167999992
2021-12-20,23:12:52.527263,1113786.29644982,30,15,295.208257219987
2021-12-20,23:28:03.040054,1114388.58969989,30,39,602.2932500699535
2021-12-20,23:43:13.500093,1114809.44052573,31,39,420.8508258399088
2021-12-20,23:58:24.431102,1115138.01010177,31,39,328.56957604014315
2021-12-21,05:53:55.736803,1116620.4133365,30,0,1482.403234730009
2021-12-21,06:09:06.182674,1116989.57881498,30,15,369.1654784800485
2021-12-21,06:24:16.591484,1117806.44386578,28,34,816.8650507999118
2021-12-21,06:39:26.992102,1118074.26159557,28,19,267.8177297899965
2021-12-21,06:54:37.457048,1118193.64034495,30,34,119.37874937988818
2021-12-21,07:09:48.096134,1118477.13379307,28,19,283.4934481200762
2021-12-21,07:24:58.652792,1119292.71125923,28,29,815.577466160059
2021-12-21,07:40:09.618099,1119591.78832887,29,24,299.0770696399268
2021-12-21,07:55:20.361710,1119964.37035758,31,24,372.5820287100505
2021-12-21,08:10:30.747123,1120365.37885997,30,34,401.0085023900028
2021-12-21,08:25:41.221180,1120600.55961131,31,34,235.1807513399981
2021-12-21,08:40:53.901374,1120982.79922559,31,29,382.2396142799407
2021-12-21,09:22:47.299964,1122448.00029227,31,34,1465.2010666800195
2021-12-21,09:37:58.012652,1122997.54643998,29,24,549.5461477099452
2021-12-21,09:53:08.927794,1123077.89320393,29,15,80.34676395007409
2021-12-21,10:08:19.631340,1123444.54299918,29,15,366.6497952500358
2021-12-21,10:23:30.533561,1124073.88518585,29,34,629.3421866700519
2021-12-21,10:38:41.152298,1124287.19424602,29,39,213.3090601698496
2021-12-21,10:53:51.792750,1124837.83207818,29,29,550.6378321601078
2021-12-21,11:09:02.765874,1125345.64192306,29,53,507.8098448798992
2021-12-21,11:24:13.419242,1125345.64192306,30,48,0.0
2021-12-21,11:39:24.816745,1126207.40154625,30,19,861.7596231901553
2021-12-21,11:54:35.403232,1126500.58557964,30,24,293.18403338990174
2021-12-21,12:09:46.264969,1127011.85133649,30,29,511.265756849898
2021-12-21,12:24:56.843665,1128208.90745874,30,19,1197.0561222501565
2021-12-21,12:40:07.634174,1128877.48118196,30,34,668.5737232200336
2021-12-21,12:55:18.364921,1129722.94541806,30,44,845.4642360999715
2021-12-21,13:10:29.360759,1129722.94541806,30,29,0.0
2021-12-21,16:12:02.088930,1130213.94980372,30,0,491.0043856599368
2021-12-21,16:27:12.726646,1130213.94980372,30,0,0.0
2021-12-21,16:42:23.293264,1130275.88901723,31,19,61.93921350990422
2021-12-21,16:57:33.676134,1130512.95770329,31,39,237.06868606014177
2021-12-21,17:12:45.279016,1130650.30234954,31,19,137.34464624989778
2021-12-21,17:27:55.633316,1130911.198574,31,15,260.8962244600989
2021-12-21,17:43:05.906826,1131250.23366534,31,53,339.0350913400762
2021-12-21,17:58:17.062059,1131543.84807806,31,44,293.6144127198495
2021-12-21,18:13:27.426791,1132355.25781355,31,39,811.4097354901023
2021-12-21,18:28:37.838489,1132631.20684739,31,29,275.94903383986093
2021-12-21,18:43:49.070485,1133174.41672184,31,34,543.2098744499963
2021-12-21,18:58:59.427411,1133994.96464292,31,24,820.5479210801423
2021-12-21,19:14:10.756509,1134134.53570264,31,29,139.57105971989222
2021-12-21,19:29:21.490366,1135046.19341774,31,39,911.6577151000964
2021-12-21,19:44:31.654852,1135915.93067664,31,34,869.7372588999569
2021-12-21,19:59:42.601188,1136925.89144458,31,24,1009.9607679399196
2021-12-21,20:14:52.961085,1137915.13620782,31,39,989.2447632399852
2021-12-21,20:30:04.194636,1138552.14856713,31,44,637.0123593101744
2021-12-21,20:45:14.418123,1138728.48439052,31,29,176.33582338993438
2021-12-21,21:00:24.864413,1139261.34638451,30,34,532.8619939899072
2021-12-21,22:14:56.283015,1140446.01038986,31,39,1184.6640053500887
2021-12-21,22:30:08.123828,1140884.52521022,29,39,438.5148203598801
2021-12-21,22:45:18.532091,1141884.82823794,29,24,1000.3030277201906
2021-12-22,12:11:57.772584,1142285.53506762,28,0,400.70682967989706
2021-12-22,12:27:07.592121,1142574.66019006,30,15,289.1251224400476
2021-12-22,12:42:18.081681,1142574.66019006,30,39,0.0
2021-12-22,12:57:28.539526,1143109.95865747,30,39,535.2984674100298
2021-12-22,13:12:38.841686,1143502.40132628,30,24,392.44266881002113
2021-12-22,13:27:48.740275,1143502.40132628,30,5,0.0
2021-12-22,13:42:59.493632,1143943.03236644,30,34,440.6310401598457
2021-12-22,13:58:09.778862,1145002.48038004,30,44,1059.448013599962
2021-12-22,14:13:20.035232,1145002.48038004,30,34,0.0
2021-12-22,14:28:30.203657,1145445.11104052,28,39,442.6306604801212
2021-12-22,14:43:40.614969,1146180.41701572,30,29,735.3059751999099
2021-12-22,14:58:51.022394,1146645.15051955,31,29,464.7335038301535
2021-12-22,15:14:00.859559,1147564.96428239,31,44,919.8137628398836
2021-12-22,15:29:11.428592,1148452.94575636,31,39,887.9814739699941
2021-12-22,15:44:21.771890,1148846.70851515,31,29,393.7627587900497
2021-12-22,15:59:31.783310,1149267.09773703,31,15,420.38922187988646
2021-12-22,16:14:42.196621,1149530.18028937,31,19,263.0825523401145
2021-12-22,16:29:52.604363,1149880.80671257,31,19,350.6264231998939
2021-12-22,16:45:02.670191,1150431.15021594,31,34,550.3435033701826
2021-12-22,17:00:13.229652,1151073.9812811,31,34,642.8310651599895
2021-12-22,17:15:13.229652,1151502.9812811,31,34,477.310651599895
2021-12-22,17:30:13.229652,1151932.9812811,31,34,477.310651599895
2021-12-22,17:45:13.229652,1152362.9812811,31,34,477.310651599895
2021-12-22,18:00:13.229652,1152792.9812811,31,34,477.310651599895
2021-12-22,18:15:13.229652,1153222.9812811,31,34,477.310651599895
2021-12-22,18:30:13.229652,1153651.9812811,31,34,477.310651599895
2021-12-22,18:45:13.229652,1154081.9812811,31,34,477.310651599895
2021-12-22,19:00:13.229652,1154511.9812811,31,34,477.310651599895
2021-12-22,19:15:13.229652,1155931.9812811,31,34,477.310651599895
2021-12-22,19:33:38.701525,1155371.60957774,31,19,477.628296640003
2021-12-22,19:48:48.790840,1155534.97632124,31,5,163.3667434998788
2021-12-22,20:03:59.209480,1156113.43668943,31,34,578.4603681899607
2021-12-22,20:19:09.493361,1156408.76851163,31,24,295.3318221999798
2021-12-22,20:34:19.858357,1156664.48609991,31,0,255.7175882800948
2021-12-23,08:19:17.974772,1156664.48609991,31,0,0.0
2021-12-23,08:34:28.347227,1156721.57990307,31,10,57.09380315989256
2021-12-23,08:49:38.849078,1157083.50249046,30,10,361.92258739005774
2021-12-23,09:04:48.838374,1157869.14899886,31,39,785.6465084000956
2021-12-23,09:19:59.187317,1158567.8724642,31,29,698.7234653399792
2021-12-23,09:35:09.471527,1158998.36401174,31,34,430.49154754006304
2021-12-23,09:50:19.810780,1158998.36401174,31,29,0.0
2021-12-23,10:05:29.898072,1159169.81596626,31,34,171.45195451984182
2021-12-23,10:20:40.260579,1159676.09646276,31,48,506.2804964999668
2021-12-23,10:35:50.762067,1160222.16698765,30,58,546.0705248902086
2021-12-23,10:51:01.204687,1161517.99308267,30,34,1295.8260950199328
2021-12-23,11:06:11.172315,1161840.28752833,29,10,322.2944456599653
2021-12-23,11:21:21.556444,1162205.73770441,31,19,365.4501760799904
2021-12-23,11:36:32.044958,1162683.88751566,31,24,478.1498112499248
2021-12-23,11:51:42.477391,1163106.57256778,31,44,422.6850521201268
2021-12-23,12:06:52.840739,1164866.87023002,31,53,1760.2976622399874
2021-12-23,12:22:02.632036,1165971.91223224,31,48,1105.0420022199396
2021-12-23,12:37:12.876640,1166483.54203376,30,24,511.6298015201464
2021-12-23,12:52:22.895831,1167149.53813215,31,24,665.9960983898491
2021-12-23,13:09:46.107674,1167487.11263983,31,24,337.5745076800231
2021-12-23,13:24:56.483210,1168076.32460463,31,34,589.2119648000225
2021-12-23,13:40:06.874251,1168336.94160345,31,39,260.6169988201
2021-12-23,13:55:16.845018,1169155.97197747,31,29,819.0303740198724
2021-12-23,14:10:27.123437,1169460.86263294,31,24,304.8906554700807
2021-12-23,14:25:37.220617,1169460.86263294,30,34,0.0
2021-12-23,14:40:47.590764,1170001.60499241,31,39,540.7423594698776
2021-12-23,14:55:58.022387,1170229.53264152,29,29,227.92764911009
2021-12-23,15:11:08.369985,1170824.53355646,30,29,595.000914939912
2021-12-23,15:26:18.621078,1170876.59087707,31,10,52.05732061015442
2021-12-23,15:41:29.038573,1170927.72708864,31,10,51.136211569886655
2021-12-23,15:56:39.187385,1171228.19216003,31,10,300.4650713899173
2021-12-23,16:11:49.726140,1171944.18788856,31,15,715.9957285299897
2021-12-23,16:27:00.095364,1172524.35431715,31,24,580.1664285901934
2021-12-23,16:42:10.501805,1172988.09971963,31,39,463.74540248000994
2021-12-23,16:57:20.540021,1173304.88234041,31,29,316.78262077993713
2021-12-23,17:12:30.880246,1173479.51718477,31,24,174.63484435994178
2021-12-23,17:27:41.177608,1173479.51718477,31,29,0.0
2021-12-23,17:42:51.835769,1173878.59464254,31,29,399.07745777000673
2021-12-23,17:58:01.994630,1174167.6080625,31,19,289.013419959927
2021-12-23,18:13:01.994630,1174676.6080625,31,19,509.013419959927
2021-12-23,18:28:01.994630,1175186.6080625,31,19,509.013419959927
2021-12-23,18:43:01.994630,1175696.6080625,31,19,509.013419959927
2021-12-23,18:58:01.994630,1176205.6080625,31,19,509.013419959927
2021-12-23,19:13:01.994630,1176715.6080625,31,19,509.013419959927
2021-12-23,19:28:01.994630,1177225.6080625,31,19,509.013419959927
2021-12-23,19:41:25.065698,1177736.06268359,31,39,509.454621090088
2021-12-23,19:56:35.331018,1178118.00525414,31,19,381.9425705499016
2021-12-23,20:11:45.559098,1178250.11760281,31,5,132.1123486701399
2021-12-24,09:22:02.180951,1178358.22266166,30,0,108.10505885002205
2021-12-24,09:37:12.535118,1178445.28432015,31,10,87.06165848998353
2021-12-24,09:52:22.824127,1178727.86870959,31,19,282.5843894400168
2021-12-24,10:07:33.318615,1178805.50585519,31,15,77.63714560004883
2021-12-24,10:22:44.520166,1179047.79258598,31,15,242.28673078981228
2021-12-24,10:37:55.143282,1179047.79258598,31,10,0.0
2021-12-24,10:53:06.105138,1179074.3452598,31,5,26.552673820173368
2021-12-24,11:08:16.480450,1179616.74329691,31,5,542.3980371099897
2021-12-24,11:23:27.420295,1180516.72740856,31,39,899.9841116499156
2021-12-24,11:38:37.815204,1180721.7236009,31,15,204.9961923400405
2021-12-24,11:53:48.948987,1180886.39013964,31,15,164.6665387400426
2021-12-24,12:08:59.326445,1181698.68148604,31,44,812.291346399812
2021-12-24,12:24:09.700729,1182990.95968205,31,53,1292.27819601004
2021-12-24,12:39:20.576177,1183893.75201702,31,44,902.7923349700868
2021-12-24,12:54:31.694401,1184514.62770392,31,48,620.8756868999917
2021-12-24,13:09:42.492138,1185086.82945866,31,44,572.2017547399737
2021-12-24,13:24:53.409028,1185271.85987577,31,34,185.03041711007245
2021-12-24,13:40:04.455804,1185808.80505055,31,29,536.9451747799758
2021-12-24,13:55:14.087129,1186499.72277737,30,24,690.9177268198691
2021-12-24,14:10:25.093134,1186980.28807649,29,29,480.5652991200332
2021-12-24,14:25:36.150603,1187607.80570744,30,29,627.5176309500821
2021-12-24,14:40:47.426735,1188004.85545182,30,48,397.0497443799395
2021-12-24,14:55:57.794487,1188004.85545182,31,39,0.0
2021-12-24,15:11:08.197005,1188765.81902206,31,29,760.9635702399537
2021-12-24,15:26:19.237384,1189807.61673086,30,44,1041.7977088000623
2021-12-24,15:41:29.787091,1190930.50941107,30,48,1122.8926802100614
2021-12-24,15:56:43.255320,1190930.50941107,30,29,0.0
2021-12-24,16:11:53.715792,1191944.68521717,31,29,1014.1758061000146
2021-12-24,16:27:04.719686,1192370.56228645,31,24,425.8770692800172
2021-12-24,16:42:15.821000,1192531.77164963,30,29,161.20936317997985
2021-12-24,16:57:26.696778,1193533.55902189,31,73,1001.7873722598888
2021-12-24,17:12:37.481116,1194481.28172707,31,82,947.7227051800584
2021-12-24,17:27:47.860836,1195325.6506313,31,73,844.368904229952
2021-12-24,17:42:58.781953,1195550.58574762,31,19,224.93511632015
2021-12-24,17:58:09.557587,1195777.05350694,31,24,226.46775931981392
2021-12-24,18:13:19.851644,1196147.97628328,31,44,370.9227763400413
2021-12-24,18:28:30.810392,1196360.43072615,31,39,212.45444287010469
2021-12-24,18:43:41.290782,1196517.35838609,31,34,156.92765993997455
2021-12-24,18:58:41.290782,1196783.35838609,31,34,266.92765993997455
2021-12-24,19:13:41.290782,1197049.35838609,31,34,266.92765993997455
2021-12-24,19:28:41.290782,1197315.35838609,31,34,266.92765993997455
2021-12-24,19:43:41.290782,1197581.35838609,31,34,266.92765993997455
2021-12-24,19:58:41.290782,1197487.35838609,31,34,266.92765993997455
2021-12-24,20:13:41.290782,1198113.35838609,31,34,266.92765993997455
2021-12-24,20:28:41.290782,1198380.35838609,31,34,266.92765993997455
2021-12-24,20:43:41.290782,1198646.35838609,31,34,266.92765993997455
2021-12-24,20:58:41.290782,1198912.35838609,31,34,266.92765993997455
2021-12-24,21:13:41.290782,1199178.35838609,31,34,266.92765993997455
2021-12-24,21:28:41.290782,1199444.35838609,31,34,266.92765993997455
2021-12-24,21:43:41.290782,1199710.35838609,31,34,266.92765993997455
2021-12-24,21:58:41.290782,1199976.35838609,31,34,266.92765993997455
2021-12-24,22:04:01.639747,1200242.02072724,31,34,266.6623411499895
2021-12-24,22:19:11.928596,1200443.68164551,31,10,201.6609182700049
2021-12-25,11:38:18.124195,1200546.15284303,30,29,102.47119751991704
2021-12-25,11:53:28.565030,1200624.65032999,31,5,78.49748696014285
2021-12-25,12:08:38.867271,1200703.96068131,31,10,79.3103513198439
2021-12-25,12:23:49.262667,1200881.5771136,31,39,177.61643229005858
2021-12-25,12:39:00.214734,1202238.43977913,31,44,1356.8626655300611
2021-12-25,12:54:10.668757,1202392.82354188,31,44,154.3837627498433
2021-12-25,13:09:21.086048,1202526.58697279,30,24,133.76343091018498
2021-12-25,13:24:31.569221,1202744.92857154,31,44,218.3415987498593
2021-12-25,13:39:42.699467,1203670.74412528,31,63,925.8155537401326
2021-12-25,13:54:53.043660,1204264.82791881,31,39,594.0837935300078
2021-12-25,14:10:03.320576,1204264.82791881,31,29,0.0
2021-12-25,14:25:14.380571,1204503.92672501,31,44,239.0988061998505
2021-12-25,14:40:24.683533,1205404.93026755,31,48,901.0035425401292
2021-12-25,14:55:35.191619,1205695.80171607,31,53,290.8714485198725
2021-12-25,15:10:45.651254,1206696.68215871,31,53,1000.8804426400455
2021-12-25,15:25:56.585894,1207092.43085796,31,34,395.7486992499325
2021-12-25,15:41:07.036781,1207092.43085796,31,29,0.0
2021-12-25,15:56:17.459956,1207628.13921394,30,19,535.7083559799939
2021-12-25,16:11:28.524178,1207766.3807064,31,15,138.24149246001616
2021-12-25,21:45:06.490742,1208323.73869365,30,0,557.3579872502014
2021-12-25,22:00:16.948165,1208323.73869365,30,0,0.0
2021-12-25,22:15:27.472892,1208964.27375708,30,29,640.5350634299684
2021-12-25,22:30:39.796378,1209401.50543132,31,34,437.23167423997074
2021-12-25,22:45:50.344269,1210646.69910047,31,48,1245.193669149885
2021-12-25,23:01:00.799995,1211706.57409965,31,29,1059.8749991799705
2021-12-25,23:16:11.168043,1212629.6655818,31,29,923.0914821501356
2021-12-25,23:31:21.510112,1213378.04112014,31,39,748.3755383400712
2021-12-25,23:46:32.251579,1213749.34713124,31,34,371.306011099834
2021-12-26,00:01:42.683465,1214554.45060359,31,34,805.1034723501652
2021-12-26,09:14:00.672067,1215965.38735671,30,0,1410.9367531198077
2021-12-26,09:29:11.070498,1215990.73785033,31,5,25.35049362014979
2021-12-26,09:44:22.018128,1216281.51494235,30,24,290.77709202002734
2021-12-26,09:59:32.566851,1216631.63821586,31,34,350.1232735097874
2021-12-26,10:14:43.592904,1217153.56869993,31,39,521.9304840702098
2021-12-26,10:29:54.067889,1217609.16306865,31,44,455.5943687199615
2021-12-26,10:45:05.209634,1217892.90962848,31,24,283.7465598299168
2021-12-26,11:00:15.617096,1218128.12058471,31,34,235.2109562300612
2021-12-26,11:15:26.074026,1218479.33119282,31,39,351.21060811006464
2021-12-26,11:30:37.613840,1219076.90652968,31,39,597.5753368597943
2021-12-26,11:45:48.070147,1219666.54714943,31,24,589.6406197501346
2021-12-26,12:00:58.939442,1220010.44591802,31,34,343.8987685900647
2021-12-26,12:16:09.428977,1220981.87925204,31,53,971.4333340199664
2021-12-26,12:31:21.089910,1221514.11750229,31,58,532.2382502499968
2021-12-26,12:46:31.724811,1222097.65539961,31,53,583.5378973199986
2021-12-26,13:01:42.682298,1222718.0106173,31,39,620.3552176898811
2021-12-26,13:16:53.068819,1223625.87210248,31,29,907.8614851799794
2021-12-26,13:32:04.037094,1224110.22229649,31,39,484.3501940101851
2021-12-26,13:47:16.416790,1225238.68585062,31,34,1128.4635541299358
